customer_id,month,category,payment_type,spend
ATQCUS3283,May,Electronics,Net Banking,405
ATQCUS1619,May,Electronics,Debit Card,851
ATQCUS3825,August,Groceries,Debit Card,1598
ATQCUS2931,September,Groceries,Debit Card,1231
ATQCUS3857,October,Food,Debit Card,261
ATQCUS0216,August,Apparel,Net Banking,398
ATQCUS2720,May,Entertainment,Net Banking,325
ATQCUS3727,July,Apparel,UPI,226
ATQCUS0106,October,Food,UPI,465
ATQCUS0105,September,Entertainment,UPI,260
ATQCUS0018,September,Apparel,Credit Card,1776
ATQCUS2444,June,Groceries,Debit Card,418
ATQCUS0705,August,Electronics,Net Banking,585
ATQCUS1497,October,Health & Wellness,Credit Card,3319
ATQCUS0925,October,Food,Net Banking,166
ATQCUS0695,June,Travel,Net Banking,227
ATQCUS3532,August,Apparel,Net Banking,162
ATQCUS0044,October,Others,Debit Card,42
ATQCUS3646,July,Food,UPI,338
ATQCUS3853,September,Health & Wellness,Credit Card,1178
ATQCUS0965,October,Health & Wellness,Net Banking,298
ATQCUS1922,October,Electronics,Credit Card,569
ATQCUS0714,July,Health & Wellness,UPI,402
ATQCUS2258,July,Health & Wellness,UPI,650
ATQCUS3261,July,Groceries,UPI,1136
ATQCUS0348,September,Groceries,UPI,600
ATQCUS2662,June,Groceries,Debit Card,1360
ATQCUS3951,July,Electronics,Credit Card,846
ATQCUS1897,July,Groceries,Debit Card,347
ATQCUS3431,June,Bills,Debit Card,1602
ATQCUS2678,August,Food,UPI,565
ATQCUS1721,August,Apparel,Debit Card,106
ATQCUS1263,October,Apparel,Debit Card,133
ATQCUS2741,June,Groceries,Net Banking,372
ATQCUS3790,July,Travel,Net Banking,71
ATQCUS1440,July,Bills,UPI,1308
ATQCUS3267,September,Entertainment,Net Banking,122
ATQCUS3965,August,Bills,Credit Card,1572
ATQCUS2963,July,Entertainment,Credit Card,542
ATQCUS1020,October,Entertainment,Debit Card,394
ATQCUS1652,July,Apparel,UPI,399
ATQCUS1434,September,Apparel,UPI,634
ATQCUS1383,July,Travel,Credit Card,920
ATQCUS2542,August,Groceries,UPI,2672
ATQCUS3215,July,Entertainment,UPI,411
ATQCUS1786,July,Entertainment,Debit Card,759
ATQCUS0425,June,Apparel,Debit Card,198
ATQCUS0488,October,Groceries,Credit Card,705
ATQCUS1955,August,Bills,Debit Card,691
ATQCUS1838,August,Health & Wellness,Debit Card,2208
ATQCUS3494,June,Travel,Net Banking,132
ATQCUS1661,July,Apparel,UPI,166
ATQCUS0820,May,Electronics,Credit Card,1053
ATQCUS2404,September,Entertainment,Debit Card,288
ATQCUS0190,October,Food,Net Banking,191
ATQCUS0191,September,Health & Wellness,UPI,1299
ATQCUS0231,September,Travel,Credit Card,1498
ATQCUS0089,July,Others,Credit Card,91
ATQCUS3576,September,Apparel,UPI,730
ATQCUS0960,May,Electronics,Debit Card,939
ATQCUS2998,October,Apparel,Credit Card,912
ATQCUS1760,May,Travel,UPI,595
ATQCUS3894,September,Bills,Net Banking,650
ATQCUS0267,August,Others,Debit Card,164
ATQCUS1517,September,Others,Debit Card,127
ATQCUS0798,July,Others,Credit Card,183
ATQCUS0559,August,Electronics,Net Banking,142
ATQCUS3173,May,Food,Net Banking,72
ATQCUS1070,August,Entertainment,Net Banking,95
ATQCUS3956,May,Food,Net Banking,367
ATQCUS0388,September,Food,UPI,1331
ATQCUS2314,August,Travel,Net Banking,412
ATQCUS0855,September,Bills,Net Banking,427
ATQCUS0534,May,Apparel,Net Banking,48
ATQCUS0824,September,Entertainment,Net Banking,54
ATQCUS1247,June,Bills,Net Banking,720
ATQCUS1845,May,Groceries,Net Banking,102
ATQCUS1254,October,Entertainment,Net Banking,138
ATQCUS0086,May,Bills,UPI,342
ATQCUS1363,June,Entertainment,UPI,541
ATQCUS0865,June,Electronics,Credit Card,609
ATQCUS0328,July,Travel,Credit Card,417
ATQCUS3000,May,Electronics,UPI,586
ATQCUS0596,May,Food,Net Banking,357
ATQCUS3584,October,Food,UPI,553
ATQCUS2909,June,Entertainment,Debit Card,332
ATQCUS1905,September,Electronics,Credit Card,1270
ATQCUS3104,October,Apparel,UPI,236
ATQCUS1173,September,Bills,Credit Card,3102
ATQCUS0458,October,Bills,UPI,1262
ATQCUS1143,July,Electronics,Net Banking,446
ATQCUS0932,July,Others,UPI,197
ATQCUS2728,May,Entertainment,Credit Card,126
ATQCUS3674,June,Health & Wellness,Debit Card,237
ATQCUS0484,September,Entertainment,Net Banking,89
ATQCUS2990,October,Bills,Credit Card,1726
ATQCUS1483,October,Electronics,UPI,513
ATQCUS1569,September,Apparel,Net Banking,245
ATQCUS0580,July,Electronics,Net Banking,296
ATQCUS0392,July,Others,Credit Card,158
ATQCUS0270,July,Groceries,Net Banking,625
ATQCUS2808,May,Electronics,Credit Card,1621
ATQCUS2300,September,Apparel,UPI,384
ATQCUS0913,October,Travel,Debit Card,735
ATQCUS1751,September,Bills,UPI,807
ATQCUS3628,May,Electronics,UPI,588
ATQCUS0466,July,Groceries,UPI,2241
ATQCUS2285,October,Health & Wellness,Credit Card,4267
ATQCUS2279,October,Electronics,Net Banking,196
ATQCUS1255,July,Food,UPI,257
ATQCUS1191,October,Electronics,Credit Card,995
ATQCUS1575,August,Health & Wellness,Net Banking,70
ATQCUS0338,June,Others,Debit Card,250
ATQCUS2233,August,Bills,UPI,1373
ATQCUS2099,June,Health & Wellness,Net Banking,247
ATQCUS0408,August,Apparel,Debit Card,276
ATQCUS3850,May,Travel,Credit Card,1073
ATQCUS2973,July,Electronics,Net Banking,317
ATQCUS1532,May,Others,UPI,229
ATQCUS0326,October,Health & Wellness,UPI,389
ATQCUS1079,August,Food,UPI,839
ATQCUS2455,August,Electronics,Debit Card,590
ATQCUS1928,May,Travel,UPI,768
ATQCUS0733,May,Bills,Credit Card,556
ATQCUS1059,May,Apparel,Net Banking,41
ATQCUS1332,August,Others,Net Banking,59
ATQCUS0575,August,Bills,Debit Card,1509
ATQCUS0225,May,Bills,UPI,181
ATQCUS1577,October,Bills,UPI,1433
ATQCUS3486,May,Food,UPI,461
ATQCUS0372,May,Groceries,Net Banking,232
ATQCUS3912,June,Health & Wellness,Debit Card,655
ATQCUS2471,May,Electronics,Credit Card,1194
ATQCUS2144,July,Electronics,Net Banking,306
ATQCUS0747,August,Electronics,Net Banking,263
ATQCUS2762,June,Bills,Credit Card,1981
ATQCUS0501,June,Health & Wellness,Debit Card,1269
ATQCUS0280,August,Bills,UPI,330
ATQCUS1416,September,Food,Debit Card,424
ATQCUS2886,May,Others,Credit Card,327
ATQCUS2370,June,Health & Wellness,UPI,221
ATQCUS1772,August,Others,Credit Card,522
ATQCUS3791,June,Food,UPI,479
ATQCUS2366,May,Electronics,Net Banking,171
ATQCUS1179,June,Groceries,Debit Card,1205
ATQCUS1683,June,Food,Credit Card,571
ATQCUS2112,October,Travel,Debit Card,318
ATQCUS3952,June,Entertainment,Net Banking,756
ATQCUS3266,August,Health & Wellness,UPI,960
ATQCUS3864,August,Bills,Debit Card,144
ATQCUS2305,September,Food,Credit Card,658
ATQCUS0647,September,Bills,Debit Card,229
ATQCUS1310,October,Entertainment,UPI,357
ATQCUS2709,September,Travel,UPI,1313
ATQCUS3428,May,Others,Net Banking,34
ATQCUS2610,October,Food,UPI,569
ATQCUS1706,October,Electronics,Net Banking,324
ATQCUS0574,August,Groceries,Net Banking,268
ATQCUS2821,June,Food,Net Banking,111
ATQCUS0171,May,Electronics,UPI,490
ATQCUS3076,July,Groceries,Debit Card,372
ATQCUS3396,May,Electronics,Debit Card,195
ATQCUS3135,October,Entertainment,Net Banking,62
ATQCUS2162,October,Electronics,UPI,740
ATQCUS3555,October,Bills,UPI,1950
ATQCUS0424,August,Bills,Debit Card,638
ATQCUS3542,May,Health & Wellness,Debit Card,482
ATQCUS1750,July,Food,Debit Card,316
ATQCUS1718,July,Travel,Credit Card,1480
ATQCUS3474,October,Travel,Credit Card,1768
ATQCUS2602,May,Apparel,UPI,392
ATQCUS2624,August,Groceries,Debit Card,577
ATQCUS2691,July,Travel,UPI,723
ATQCUS1091,October,Entertainment,Credit Card,576
ATQCUS0813,August,Others,UPI,154
ATQCUS1276,September,Others,Debit Card,183
ATQCUS3123,September,Groceries,Credit Card,1221
ATQCUS2164,October,Apparel,UPI,172
ATQCUS2540,June,Food,Net Banking,133
ATQCUS2566,October,Apparel,UPI,212
ATQCUS2085,August,Food,Credit Card,308
ATQCUS0200,September,Groceries,Net Banking,625
ATQCUS3068,August,Entertainment,UPI,374
ATQCUS1550,September,Entertainment,Debit Card,450
ATQCUS0212,June,Health & Wellness,UPI,704
ATQCUS0784,May,Apparel,Debit Card,37
ATQCUS1766,September,Groceries,Net Banking,133
ATQCUS1308,May,Travel,Debit Card,844
ATQCUS2177,May,Electronics,Debit Card,687
ATQCUS2107,September,Travel,UPI,392
ATQCUS3797,June,Travel,Debit Card,183
ATQCUS0713,July,Groceries,Debit Card,2051
ATQCUS3443,June,Electronics,UPI,1376
ATQCUS1248,August,Food,Credit Card,481
ATQCUS1318,October,Apparel,Debit Card,257
ATQCUS0386,September,Food,Net Banking,329
ATQCUS0844,May,Travel,Debit Card,193
ATQCUS2378,June,Groceries,Debit Card,844
ATQCUS3087,June,Electronics,Credit Card,720
ATQCUS2273,September,Entertainment,Credit Card,1079
ATQCUS0510,June,Travel,UPI,732
ATQCUS0777,May,Entertainment,Debit Card,367
ATQCUS2126,May,Entertainment,Credit Card,1216
ATQCUS1493,September,Entertainment,UPI,545
ATQCUS1056,August,Groceries,Net Banking,362
ATQCUS1373,May,Groceries,Credit Card,798
ATQCUS3904,October,Groceries,Debit Card,224
ATQCUS1561,May,Travel,Credit Card,1220
ATQCUS3145,September,Others,Debit Card,77
ATQCUS2879,August,Travel,Net Banking,210
ATQCUS3879,June,Others,Credit Card,345
ATQCUS0246,September,Health & Wellness,Net Banking,137
ATQCUS3524,July,Food,Credit Card,355
ATQCUS3962,July,Apparel,UPI,156
ATQCUS1121,September,Apparel,UPI,183
ATQCUS1551,October,Apparel,Debit Card,293
ATQCUS1844,September,Bills,Debit Card,664
ATQCUS0352,September,Bills,Credit Card,2310
ATQCUS3938,May,Groceries,UPI,646
ATQCUS1567,October,Electronics,Net Banking,105
ATQCUS3125,September,Apparel,UPI,330
ATQCUS2807,July,Electronics,Credit Card,507
ATQCUS2732,October,Others,Debit Card,195
ATQCUS3639,August,Travel,Debit Card,399
ATQCUS0179,August,Electronics,Debit Card,262
ATQCUS3270,August,Entertainment,Net Banking,76
ATQCUS2466,October,Electronics,Credit Card,404
ATQCUS2127,May,Travel,Net Banking,87
ATQCUS2423,June,Others,Credit Card,443
ATQCUS3816,October,Entertainment,Net Banking,191
ATQCUS3670,October,Others,Net Banking,75
ATQCUS0292,May,Health & Wellness,Debit Card,373
ATQCUS2647,October,Food,Credit Card,849
ATQCUS3341,May,Travel,Debit Card,322
ATQCUS0137,August,Apparel,Credit Card,1506
ATQCUS3142,July,Apparel,Net Banking,99
ATQCUS1004,October,Entertainment,UPI,117
ATQCUS0785,June,Apparel,Net Banking,66
ATQCUS3038,August,Travel,Credit Card,347
ATQCUS3059,July,Groceries,Debit Card,750
ATQCUS2468,October,Electronics,Net Banking,89
ATQCUS2482,May,Travel,Net Banking,164
ATQCUS3049,October,Health & Wellness,Credit Card,1622
ATQCUS1649,August,Travel,Debit Card,809
ATQCUS3247,October,Electronics,Net Banking,230
ATQCUS1871,September,Health & Wellness,Net Banking,610
ATQCUS0456,May,Travel,Net Banking,237
ATQCUS3400,July,Groceries,Debit Card,737
ATQCUS2908,June,Apparel,Debit Card,1151
ATQCUS3107,June,Electronics,UPI,714
ATQCUS3249,August,Travel,Debit Card,427
ATQCUS0918,June,Apparel,Credit Card,318
ATQCUS0629,May,Groceries,Net Banking,460
ATQCUS3795,October,Others,Credit Card,184
ATQCUS1886,May,Groceries,UPI,912
ATQCUS2872,July,Food,Net Banking,272
ATQCUS2984,October,Apparel,Debit Card,221
ATQCUS2174,July,Entertainment,Credit Card,692
ATQCUS1467,June,Groceries,Net Banking,429
ATQCUS0562,October,Health & Wellness,Credit Card,2685
ATQCUS2102,June,Groceries,Net Banking,145
ATQCUS1742,June,Groceries,UPI,954
ATQCUS3841,May,Travel,Credit Card,241
ATQCUS3877,June,Bills,UPI,967
ATQCUS2742,July,Health & Wellness,Credit Card,428
ATQCUS1812,June,Electronics,Net Banking,296
ATQCUS0110,July,Bills,Debit Card,2308
ATQCUS1488,June,Food,Credit Card,774
ATQCUS3272,May,Food,Credit Card,338
ATQCUS0850,July,Food,UPI,1146
ATQCUS2183,October,Groceries,Debit Card,1059
ATQCUS0742,May,Others,UPI,215
ATQCUS3065,May,Entertainment,Net Banking,186
ATQCUS1914,June,Travel,Net Banking,264
ATQCUS0480,June,Health & Wellness,Credit Card,1538
ATQCUS1270,July,Entertainment,Net Banking,169
ATQCUS0141,October,Others,Credit Card,466
ATQCUS2996,June,Bills,Debit Card,1692
ATQCUS0851,June,Travel,Net Banking,241
ATQCUS3001,October,Apparel,Debit Card,441
ATQCUS3344,July,Bills,UPI,2351
ATQCUS0103,June,Groceries,Net Banking,460
ATQCUS2220,October,Electronics,Net Banking,185
ATQCUS2565,May,Groceries,Credit Card,1555
ATQCUS2598,June,Apparel,UPI,635
ATQCUS1979,July,Food,UPI,474
ATQCUS1606,July,Food,UPI,716
ATQCUS0797,September,Travel,Credit Card,4983
ATQCUS3831,July,Bills,Credit Card,3108
ATQCUS2318,May,Health & Wellness,Credit Card,956
ATQCUS3009,September,Groceries,Debit Card,1528
ATQCUS1821,August,Groceries,Debit Card,549
ATQCUS2086,May,Others,UPI,104
ATQCUS2090,October,Entertainment,Credit Card,1442
ATQCUS2524,July,Electronics,Debit Card,741
ATQCUS0032,October,Apparel,Net Banking,344
ATQCUS3296,September,Apparel,UPI,275
ATQCUS2040,September,Food,Credit Card,583
ATQCUS0631,September,Apparel,Net Banking,196
ATQCUS3845,September,Entertainment,Net Banking,773
ATQCUS1183,July,Travel,Debit Card,302
ATQCUS0436,May,Entertainment,UPI,255
ATQCUS3178,July,Food,Debit Card,368
ATQCUS2289,October,Groceries,UPI,1903
ATQCUS1320,September,Groceries,Debit Card,234
ATQCUS0741,June,Food,UPI,620
ATQCUS1251,October,Health & Wellness,UPI,314
ATQCUS2383,July,Bills,Credit Card,2226
ATQCUS0598,August,Food,Net Banking,168
ATQCUS3652,October,Travel,Net Banking,101
ATQCUS0968,October,Health & Wellness,Net Banking,269
ATQCUS2811,October,Entertainment,UPI,433
ATQCUS1298,June,Electronics,Credit Card,1017
ATQCUS1578,July,Food,Net Banking,119
ATQCUS0832,August,Groceries,Credit Card,976
ATQCUS2705,June,Groceries,Debit Card,845
ATQCUS2186,September,Electronics,Credit Card,733
ATQCUS3057,September,Apparel,UPI,241
ATQCUS1050,May,Apparel,Net Banking,64
ATQCUS3777,June,Travel,Credit Card,1296
ATQCUS0991,July,Groceries,Credit Card,826
ATQCUS1828,August,Entertainment,UPI,329
ATQCUS1681,October,Food,Net Banking,150
ATQCUS0349,May,Others,UPI,109
ATQCUS3518,September,Health & Wellness,UPI,1506
ATQCUS1887,August,Health & Wellness,Debit Card,536
ATQCUS1116,July,Food,UPI,358
ATQCUS0593,September,Others,Credit Card,240
ATQCUS0566,July,Groceries,Net Banking,78
ATQCUS1417,June,Bills,Credit Card,1488
ATQCUS0572,July,Food,Net Banking,161
ATQCUS1699,May,Others,UPI,116
ATQCUS0788,October,Food,Net Banking,328
ATQCUS1200,September,Electronics,UPI,786
ATQCUS3439,July,Travel,Net Banking,154
ATQCUS1045,August,Travel,UPI,332
ATQCUS1973,July,Apparel,Net Banking,161
ATQCUS3702,June,Travel,Credit Card,197
ATQCUS3058,October,Electronics,Net Banking,193
ATQCUS1319,August,Electronics,Net Banking,324
ATQCUS0416,October,Entertainment,Debit Card,206
ATQCUS0694,July,Apparel,Credit Card,269
ATQCUS2082,September,Groceries,Credit Card,2237
ATQCUS3945,October,Entertainment,Net Banking,239
ATQCUS2533,July,Entertainment,UPI,283
ATQCUS0815,July,Health & Wellness,Credit Card,1034
ATQCUS3854,August,Apparel,UPI,91
ATQCUS0156,June,Groceries,Debit Card,287
ATQCUS0957,May,Entertainment,UPI,390
ATQCUS2486,September,Food,Debit Card,212
ATQCUS3166,September,Apparel,Net Banking,114
ATQCUS0454,May,Health & Wellness,UPI,311
ATQCUS3644,June,Groceries,Net Banking,354
ATQCUS3029,May,Travel,Debit Card,216
ATQCUS3144,October,Food,Net Banking,383
ATQCUS1725,June,Groceries,Net Banking,334
ATQCUS2752,June,Apparel,Credit Card,502
ATQCUS1061,September,Others,Debit Card,273
ATQCUS3619,June,Apparel,Net Banking,67
ATQCUS1410,September,Electronics,UPI,839
ATQCUS2810,September,Food,Debit Card,898
ATQCUS0877,August,Others,Credit Card,216
ATQCUS1155,August,Apparel,Debit Card,187
ATQCUS0289,September,Health & Wellness,UPI,704
ATQCUS1069,May,Bills,Debit Card,67
ATQCUS0169,July,Groceries,UPI,481
ATQCUS3353,October,Others,Net Banking,86
ATQCUS3468,September,Health & Wellness,Credit Card,606
ATQCUS2979,July,Others,UPI,101
ATQCUS1130,May,Electronics,Debit Card,361
ATQCUS1768,September,Apparel,Debit Card,226
ATQCUS2844,September,Electronics,Net Banking,304
ATQCUS3287,October,Groceries,Debit Card,733
ATQCUS3054,September,Health & Wellness,Net Banking,170
ATQCUS0072,July,Travel,Net Banking,192
ATQCUS1555,July,Bills,Net Banking,728
ATQCUS3582,August,Others,Debit Card,97
ATQCUS1636,October,Food,UPI,316
ATQCUS0966,September,Others,Debit Card,166
ATQCUS0910,August,Apparel,Net Banking,87
ATQCUS0614,July,Bills,Debit Card,1436
ATQCUS3338,October,Electronics,Credit Card,2439
ATQCUS0199,September,Others,Debit Card,188
ATQCUS3483,August,Others,UPI,290
ATQCUS3593,August,Travel,UPI,793
ATQCUS3188,September,Food,Debit Card,779
ATQCUS0472,June,Health & Wellness,Debit Card,336
ATQCUS1687,August,Entertainment,Net Banking,722
ATQCUS2710,August,Electronics,Debit Card,2460
ATQCUS3414,August,Apparel,Credit Card,318
ATQCUS0816,July,Food,UPI,453
ATQCUS0182,July,Health & Wellness,Net Banking,223
ATQCUS3972,October,Apparel,Net Banking,179
ATQCUS0546,July,Electronics,Credit Card,1903
ATQCUS2679,May,Travel,Debit Card,261
ATQCUS0369,October,Electronics,UPI,1068
ATQCUS0165,October,Travel,Net Banking,216
ATQCUS1117,July,Entertainment,Debit Card,158
ATQCUS0486,May,Others,Credit Card,219
ATQCUS3233,May,Electronics,Debit Card,146
ATQCUS3333,September,Bills,UPI,768
ATQCUS3876,May,Food,Net Banking,193
ATQCUS2288,July,Food,Debit Card,603
ATQCUS2270,July,Bills,Debit Card,973
ATQCUS0577,May,Travel,Credit Card,225
ATQCUS3868,July,Health & Wellness,Debit Card,1068
ATQCUS3205,August,Electronics,Credit Card,1240
ATQCUS1469,October,Bills,Debit Card,87
ATQCUS2401,October,Food,Net Banking,514
ATQCUS0987,October,Electronics,Credit Card,624
ATQCUS3861,July,Electronics,Debit Card,186
ATQCUS0746,July,Electronics,Net Banking,414
ATQCUS1092,July,Electronics,Credit Card,1491
ATQCUS3597,June,Health & Wellness,Debit Card,906
ATQCUS2770,June,Others,Net Banking,80
ATQCUS0854,July,Entertainment,UPI,303
ATQCUS2374,May,Health & Wellness,UPI,263
ATQCUS1418,October,Health & Wellness,Credit Card,1342
ATQCUS0447,October,Bills,Net Banking,1196
ATQCUS3168,May,Bills,Credit Card,1923
ATQCUS2695,September,Food,Credit Card,286
ATQCUS0729,October,Groceries,Debit Card,1284
ATQCUS1305,October,Apparel,UPI,240
ATQCUS0540,May,Food,Credit Card,396
ATQCUS1740,October,Apparel,Debit Card,531
ATQCUS2570,October,Electronics,Credit Card,240
ATQCUS3471,July,Food,UPI,1682
ATQCUS0496,September,Health & Wellness,UPI,149
ATQCUS3258,October,Others,Net Banking,63
ATQCUS1142,May,Entertainment,Debit Card,92
ATQCUS2928,September,Electronics,Debit Card,1263
ATQCUS1237,May,Others,Net Banking,103
ATQCUS3045,May,Others,Credit Card,145
ATQCUS0255,October,Health & Wellness,Net Banking,315
ATQCUS0329,May,Electronics,Debit Card,890
ATQCUS3720,August,Food,UPI,1334
ATQCUS1558,May,Apparel,UPI,190
ATQCUS2110,August,Travel,Net Banking,245
ATQCUS0357,October,Groceries,Debit Card,223
ATQCUS0964,June,Electronics,Credit Card,1353
ATQCUS1170,July,Others,Credit Card,197
ATQCUS1260,October,Electronics,Debit Card,809
ATQCUS2452,August,Apparel,UPI,187
ATQCUS0249,July,Health & Wellness,UPI,691
ATQCUS3757,September,Electronics,Net Banking,728
ATQCUS2030,May,Health & Wellness,Credit Card,606
ATQCUS3187,August,Health & Wellness,UPI,1197
ATQCUS3263,August,Bills,Credit Card,2095
ATQCUS1994,June,Food,Credit Card,374
ATQCUS0760,October,Travel,UPI,337
ATQCUS0406,June,Entertainment,Credit Card,186
ATQCUS3052,July,Entertainment,Debit Card,104
ATQCUS0568,May,Apparel,Net Banking,324
ATQCUS0354,June,Food,UPI,572
ATQCUS2760,June,Bills,Net Banking,192
ATQCUS0608,August,Others,Credit Card,618
ATQCUS0749,May,Bills,Net Banking,244
ATQCUS1989,June,Bills,Net Banking,334
ATQCUS2739,October,Entertainment,Credit Card,727
ATQCUS0170,October,Travel,Net Banking,277
ATQCUS3761,July,Groceries,Debit Card,1116
ATQCUS3874,May,Food,Debit Card,427
ATQCUS3592,May,Health & Wellness,UPI,569
ATQCUS0988,October,Electronics,UPI,341
ATQCUS3203,August,Apparel,Credit Card,541
ATQCUS2633,October,Travel,UPI,1753
ATQCUS1458,June,Travel,Debit Card,192
ATQCUS3802,May,Health & Wellness,Net Banking,136
ATQCUS3717,September,Electronics,UPI,2107
ATQCUS1438,October,Health & Wellness,UPI,963
ATQCUS0922,May,Bills,Net Banking,90
ATQCUS1245,September,Travel,Credit Card,1075
ATQCUS1728,August,Electronics,Debit Card,1025
ATQCUS0817,September,Food,Debit Card,331
ATQCUS3896,September,Health & Wellness,Net Banking,372
ATQCUS0506,July,Electronics,Net Banking,850
ATQCUS0207,October,Electronics,Debit Card,590
ATQCUS3725,June,Travel,UPI,587
ATQCUS1646,June,Apparel,Credit Card,317
ATQCUS2646,June,Bills,Debit Card,1214
ATQCUS0334,October,Entertainment,Net Banking,418
ATQCUS1901,August,Groceries,Credit Card,222
ATQCUS3090,September,Food,Credit Card,1094
ATQCUS0921,June,Travel,Net Banking,33
ATQCUS1785,August,Groceries,Debit Card,939
ATQCUS2017,October,Health & Wellness,Debit Card,270
ATQCUS3817,August,Electronics,UPI,1348
ATQCUS1197,July,Apparel,Net Banking,109
ATQCUS3061,May,Food,Net Banking,216
ATQCUS2408,September,Electronics,Credit Card,3216
ATQCUS1423,June,Groceries,Debit Card,851
ATQCUS2350,October,Apparel,UPI,428
ATQCUS3475,June,Groceries,Credit Card,1231
ATQCUS2323,September,Health & Wellness,UPI,357
ATQCUS0660,October,Entertainment,Net Banking,97
ATQCUS1049,June,Apparel,Debit Card,367
ATQCUS1161,September,Groceries,Net Banking,597
ATQCUS2101,July,Electronics,Credit Card,2506
ATQCUS2027,September,Health & Wellness,Credit Card,575
ATQCUS3182,July,Health & Wellness,Debit Card,1139
ATQCUS3671,May,Bills,UPI,609
ATQCUS3106,September,Others,Credit Card,163
ATQCUS2877,July,Apparel,Credit Card,329
ATQCUS3643,May,Electronics,Debit Card,238
ATQCUS2388,June,Bills,Debit Card,1299
ATQCUS3940,May,Food,Debit Card,393
ATQCUS0972,June,Travel,Net Banking,90
ATQCUS2763,September,Apparel,Credit Card,1154
ATQCUS0180,September,Entertainment,Credit Card,2046
ATQCUS1388,July,Groceries,Net Banking,456
ATQCUS2096,September,Others,Debit Card,62
ATQCUS2501,September,Others,Debit Card,171
ATQCUS3500,June,Apparel,Net Banking,87
ATQCUS1067,May,Electronics,Net Banking,276
ATQCUS0201,June,Bills,Debit Card,851
ATQCUS0683,May,Electronics,Credit Card,465
ATQCUS3412,July,Others,Debit Card,200
ATQCUS1507,August,Groceries,Debit Card,868
ATQCUS0980,May,Bills,UPI,129
ATQCUS1991,May,Bills,Debit Card,964
ATQCUS0793,May,Apparel,Net Banking,67
ATQCUS3177,October,Electronics,Net Banking,61
ATQCUS1366,August,Travel,Net Banking,578
ATQCUS2899,June,Groceries,Net Banking,287
ATQCUS1447,June,Travel,Net Banking,103
ATQCUS3028,October,Travel,Net Banking,165
ATQCUS2871,May,Groceries,Credit Card,561
ATQCUS3869,September,Health & Wellness,UPI,256
ATQCUS3589,June,Health & Wellness,Net Banking,237
ATQCUS1519,June,Groceries,UPI,952
ATQCUS2421,June,Apparel,UPI,118
ATQCUS2041,July,Others,Credit Card,235
ATQCUS3055,August,Apparel,Credit Card,200
ATQCUS1529,July,Groceries,Debit Card,912
ATQCUS0290,June,Health & Wellness,Net Banking,394
ATQCUS3953,September,Apparel,UPI,167
ATQCUS3209,September,Bills,Credit Card,1495
ATQCUS3392,July,Health & Wellness,Net Banking,73
ATQCUS3245,June,Entertainment,Debit Card,145
ATQCUS3098,October,Bills,Net Banking,787
ATQCUS1479,June,Apparel,Net Banking,215
ATQCUS1100,August,Travel,Credit Card,790
ATQCUS2854,May,Health & Wellness,UPI,121
ATQCUS1026,June,Entertainment,Net Banking,157
ATQCUS1910,May,Apparel,Debit Card,103
ATQCUS2989,May,Bills,Net Banking,272
ATQCUS3056,September,Entertainment,Credit Card,754
ATQCUS0895,October,Electronics,Net Banking,165
ATQCUS1967,August,Food,Credit Card,987
ATQCUS0235,October,Health & Wellness,Credit Card,1552
ATQCUS0259,September,Others,Credit Card,753
ATQCUS1580,May,Food,Net Banking,60
ATQCUS1208,September,Others,Debit Card,137
ATQCUS1915,June,Bills,Debit Card,1440
ATQCUS0628,October,Bills,Debit Card,1550
ATQCUS0963,August,Food,UPI,773
ATQCUS1637,September,Travel,UPI,819
ATQCUS1856,July,Electronics,Debit Card,303
ATQCUS0863,August,Bills,Debit Card,976
ATQCUS2326,September,Food,Debit Card,355
ATQCUS2815,July,Bills,Debit Card,758
ATQCUS2754,August,Entertainment,UPI,463
ATQCUS3129,June,Apparel,Debit Card,388
ATQCUS0065,September,Electronics,Credit Card,1028
ATQCUS2745,June,Apparel,Net Banking,264
ATQCUS1178,October,Food,Net Banking,141
ATQCUS0680,June,Others,UPI,171
ATQCUS3339,September,Apparel,UPI,118
ATQCUS2971,September,Health & Wellness,Credit Card,767
ATQCUS0656,September,Electronics,Debit Card,961
ATQCUS3606,September,Groceries,UPI,1405
ATQCUS1060,August,Health & Wellness,UPI,352
ATQCUS0936,September,Bills,Credit Card,264
ATQCUS3445,September,Others,Debit Card,168
ATQCUS0679,July,Travel,Debit Card,781
ATQCUS1128,June,Bills,Debit Card,186
ATQCUS0515,August,Health & Wellness,Credit Card,2120
ATQCUS1375,July,Electronics,Credit Card,614
ATQCUS3596,July,Health & Wellness,Credit Card,786
ATQCUS3630,October,Electronics,Debit Card,719
ATQCUS2207,October,Entertainment,Net Banking,87
ATQCUS2148,September,Others,Credit Card,464
ATQCUS1731,October,Electronics,Credit Card,3967
ATQCUS4000,May,Electronics,Debit Card,383
ATQCUS0896,May,Others,Debit Card,150
ATQCUS3543,June,Bills,Net Banking,63
ATQCUS1349,October,Groceries,UPI,628
ATQCUS1716,August,Bills,Net Banking,426
ATQCUS3127,September,Apparel,Debit Card,1042
ATQCUS1454,October,Travel,Debit Card,680
ATQCUS3138,June,Groceries,Net Banking,436
ATQCUS2616,October,Electronics,Debit Card,977
ATQCUS1624,October,Bills,UPI,1006
ATQCUS3032,August,Health & Wellness,Debit Card,2334
